ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,start-local-coords,end-local-coords,start-local-x,start-local-y,end-local-x,end-local-y,cluster
94437C379088FCD1,electric_bike,2023-04-10T16:34:58,2023-04-10T16:55:55,,,,,41.88,-87.63,41.89,-87.62,casual,16,[358379.7579969846 579013.4990875969],[359200.57400044356 580131.0421173663],358379.7579969846,579013.4990875969,359200.57400044356,580131.0421173663,91
40F02DA21000ED34,electric_bike,2023-04-20T16:42:57,2023-04-20T16:53:20,,,,,41.88,-87.64,41.9,-87.63,member,16,[357549.7095260857 579006.7450448658],[358361.54977161903 581234.8849875635],357549.7095260857,579006.7450448658,358361.54977161903,581234.8849875635,91
C1F1657CDC43464F,electric_bike,2023-04-12T14:29:19,2023-04-12T14:45:55,,,,,41.88,-87.63,41.9,-87.63,member,14,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,91
59099E38420F0DE7,electric_bike,2023-04-24T21:44:08,2023-04-24T21:50:28,,,,,41.88,-87.63,41.89,-87.62,member,21,[358379.7579969846 579013.4990875969],[359200.57400044356 580131.0421173663],358379.7579969846,579013.4990875969,359200.57400044356,580131.0421173663,91
E7877737940C8367,electric_bike,2023-04-14T15:19:14,2023-04-14T15:29:07,,,,,41.88,-87.63,41.9,-87.64,member,15,[358379.7579969846 579013.4990875969],[357531.76021526963 581228.1304233946],358379.7579969846,579013.4990875969,357531.76021526963,581228.1304233946,91
220DC5CB1F6CACD6,electric_bike,2023-04-26T17:39:49,2023-04-26T17:53:08,,,,,41.88,-87.63,41.9,-87.63,member,17,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,91
3D3CCC1B8A76E801,electric_bike,2023-04-24T18:07:46,2023-04-24T18:17:15,,,,,41.88,-87.63,41.9,-87.63,member,18,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,91
5F5D0C852DEEF7AE,electric_bike,2023-04-27T16:20:36,2023-04-27T16:31:58,,,,,41.87,-87.64,41.89,-87.64,member,16,[357558.68153850205 577896.0552244097],[357540.735751586 580117.4367778355],357558.68153850205,577896.0552244097,357540.735751586,580117.4367778355,91
C29334CC1C90267E,electric_bike,2023-04-11T16:55:51,2023-04-11T17:04:39,,,,,41.88,-87.63,41.89,-87.63,member,16,[358379.7579969846 579013.4990875969],[358370.6547779136 580124.1910816967],358379.7579969846,579013.4990875969,358370.6547779136,580124.1910816967,91
5B0B89DCC7F6D13D,electric_bike,2023-04-12T13:29:44,2023-04-12T13:32:49,,,,,41.88,-87.63,41.89,-87.63,member,13,[358379.7579969846 579013.4990875969],[358370.6547779136 580124.1910816967],358379.7579969846,579013.4990875969,358370.6547779136,580124.1910816967,91
B6837EFD82F0263F,electric_bike,2023-04-07T08:49:07,2023-04-07T08:54:12,,,,,41.88,-87.62,41.89,-87.63,member,8,[359209.8066647358 579020.3498584018],[358370.6547779136 580124.1910816967],359209.8066647358,579020.3498584018,358370.6547779136,580124.1910816967,91
D811F27E32F41B78,electric_bike,2023-04-05T20:19:54,2023-04-05T20:24:36,,,,,41.88,-87.63,41.89,-87.63,member,20,[358379.7579969846 579013.4990875969],[358370.6547779136 580124.1910816967],358379.7579969846,579013.4990875969,358370.6547779136,580124.1910816967,91
71FBCD35164EAB5E,electric_bike,2023-04-11T16:48:13,2023-04-11T16:55:17,,,,,41.88,-87.64,41.89,-87.64,member,16,[357549.7095260857 579006.7450448658],[357540.735751586 580117.4367778355],357549.7095260857,579006.7450448658,357540.735751586,580117.4367778355,91
