ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,start-local-coords,end-local-coords,start-local-x,start-local-y,end-local-x,end-local-y,cluster
21978672C2FE3273,electric_bike,2023-04-10T08:12:09,2023-04-10T08:12:24,,,,,41.88,-87.64,41.88,-87.64,member,8,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
3F4E32D449FCF170,electric_bike,2023-04-10T08:09:37,2023-04-10T08:10:07,,,,,41.88,-87.64,41.88,-87.64,member,8,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
675130DEFDA2F3F8,electric_bike,2023-04-10T08:10:28,2023-04-10T08:11:02,,,,,41.88,-87.64,41.88,-87.64,member,8,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
10C5CF8D57E09148,electric_bike,2023-04-10T08:11:25,2023-04-10T08:11:39,,,,,41.88,-87.64,41.88,-87.64,member,8,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
87C834C153EDA8BF,electric_bike,2023-04-20T18:46:15,2023-04-20T18:49:07,,,,,41.88,-87.64,41.88,-87.65,member,18,[357549.7095260857 579006.7450448658],[356719.66124924686 579000.087729726],357549.7095260857,579006.7450448658,356719.66124924686,579000.087729726,78
02A75C73624724DD,electric_bike,2023-04-05T00:29:36,2023-04-05T00:45:39,,,,,41.88,-87.64,41.88,-87.64,member,0,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
7F265AAAFCA986F7,electric_bike,2023-04-29T15:52:39,2023-04-29T15:57:50,,,,,41.88,-87.63,41.88,-87.64,member,15,[358379.7579969846 579013.4990875969],[357549.7095260857 579006.7450448658],358379.7579969846,579013.4990875969,357549.7095260857,579006.7450448658,78
989A08009099FA18,electric_bike,2023-04-24T10:38:32,2023-04-24T10:42:21,,,,,41.88,-87.64,41.88,-87.65,member,10,[357549.7095260857 579006.7450448658],[356719.66124924686 579000.087729726],357549.7095260857,579006.7450448658,356719.66124924686,579000.087729726,78
DFA0E0E38E42E305,electric_bike,2023-04-04T18:06:30,2023-04-04T18:06:57,,,,,41.88,-87.64,41.88,-87.64,member,18,[357549.7095260857 579006.7450448658],[357549.7095260857 579006.7450448658],357549.7095260857,579006.7450448658,357549.7095260857,579006.7450448658,78
82524D8661363A87,electric_bike,2023-04-04T23:29:17,2023-04-04T23:32:24,,,,,41.88,-87.64,41.88,-87.65,member,23,[357549.7095260857 579006.7450448658],[356719.66124924686 579000.087729726],357549.7095260857,579006.7450448658,356719.66124924686,579000.087729726,78
