ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,start-local-coords,end-local-coords,start-local-x,start-local-y,end-local-x,end-local-y,cluster
B4A58C92320522A7,electric_bike,2023-04-20T14:36:26,2023-04-20T14:47:05,,,,,41.88,-87.65,41.9,-87.63,member,14,[356719.66124924686 579000.087729726],[358361.54977161903 581234.8849875635],356719.66124924686,579000.087729726,358361.54977161903,581234.8849875635,83
B3470BC462E41C5C,electric_bike,2023-04-21T18:45:12,2023-04-21T18:57,,,,,41.88,-87.63,41.91,-87.64,member,18,[358379.7579969846 579013.4990875969],[357522.7829174034 582338.825981623],358379.7579969846,579013.4990875969,357522.7829174034,582338.825981623,83
40F02DA21000ED34,electric_bike,2023-04-20T16:42:57,2023-04-20T16:53:20,,,,,41.88,-87.64,41.9,-87.63,member,16,[357549.7095260857 579006.7450448658],[358361.54977161903 581234.8849875635],357549.7095260857,579006.7450448658,358361.54977161903,581234.8849875635,83
C1F1657CDC43464F,electric_bike,2023-04-12T14:29:19,2023-04-12T14:45:55,,,,,41.88,-87.63,41.9,-87.63,member,14,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,83
E7877737940C8367,electric_bike,2023-04-14T15:19:14,2023-04-14T15:29:07,,,,,41.88,-87.63,41.9,-87.64,member,15,[358379.7579969846 579013.4990875969],[357531.76021526963 581228.1304233946],358379.7579969846,579013.4990875969,357531.76021526963,581228.1304233946,83
220DC5CB1F6CACD6,electric_bike,2023-04-26T17:39:49,2023-04-26T17:53:08,,,,,41.88,-87.63,41.9,-87.63,member,17,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,83
3D3CCC1B8A76E801,electric_bike,2023-04-24T18:07:46,2023-04-24T18:17:15,,,,,41.88,-87.63,41.9,-87.63,member,18,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,83
4B6EA8933734F8E6,electric_bike,2023-04-13T19:30:59,2023-04-13T19:49:12,,,,,41.88,-87.65,41.91,-87.63,member,19,[356719.66124924686 579000.087729726],[358352.4429783714 582345.5808052769],356719.66124924686,579000.087729726,358352.4429783714,582345.5808052769,83
848FA2C7F594900F,electric_bike,2023-04-25T16:28:35,2023-04-25T16:36:49,,,,,41.88,-87.63,41.9,-87.63,member,16,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,83
78DB04EEAA0B8A12,electric_bike,2023-04-15T15:46:15,2023-04-15T15:58:38,,,,,41.88,-87.65,41.9,-87.63,member,15,[356719.66124924686 579000.087729726],[358361.54977161903 581234.8849875635],356719.66124924686,579000.087729726,358361.54977161903,581234.8849875635,83
B998B2C4EF9FB2B8,electric_bike,2023-04-11T15:31:43,2023-04-11T15:38:41,,,,,41.89,-87.64,41.9,-87.63,casual,15,[357540.735751586 580117.4367778355],[358361.54977161903 581234.8849875635],357540.735751586,580117.4367778355,358361.54977161903,581234.8849875635,83
4BF37628AE80D0A3,electric_bike,2023-04-22T00:47:08,2023-04-22T01:24:58,,,,,41.87,-87.63,41.91,-87.65,casual,0,[358388.85942856135 577902.809005188],[356693.1230485735 582332.1678967298],358388.85942856135,577902.809005188,356693.1230485735,582332.1678967298,83
5C6912EBC1B55E8D,electric_bike,2023-04-11T16:20:53,2023-04-11T16:25:18,,,,,41.89,-87.64,41.9,-87.65,casual,16,[357540.735751586 580117.4367778355],[356701.97085169883 581221.472594275],357540.735751586,580117.4367778355,356701.97085169883,581221.472594275,83
E3F7FD97C0D73D94,electric_bike,2023-04-11T17:34:22,2023-04-11T17:50:43,,,,,41.88,-87.63,41.9,-87.62,casual,17,[358379.7579969846 579013.4990875969],[359191.33952352084 581241.7362872637],358379.7579969846,579013.4990875969,359191.33952352084,581241.7362872637,83
D5C2F3301C1177C2,electric_bike,2023-04-11T12:14:35,2023-04-11T12:24:40,,,,,41.88,-87.64,41.9,-87.65,casual,12,[357549.7095260857 579006.7450448658],[356701.97085169883 581221.472594275],357549.7095260857,579006.7450448658,356701.97085169883,581221.472594275,83
1F9DCC3F68856D90,electric_bike,2023-04-15T13:41:30,2023-04-15T13:58:41,,,,,41.88,-87.63,41.9,-87.63,casual,13,[358379.7579969846 579013.4990875969],[358361.54977161903 581234.8849875635],358379.7579969846,579013.4990875969,358361.54977161903,581234.8849875635,83
2C4BC02D9E75973A,electric_bike,2023-04-12T17:01:23,2023-04-12T17:11:17,,,,,41.89,-87.64,41.9,-87.63,casual,17,[357540.735751586 580117.4367778355],[358361.54977161903 581234.8849875635],357540.735751586,580117.4367778355,358361.54977161903,581234.8849875635,83
