ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,start-local-coords,end-local-coords,start-local-x,start-local-y,end-local-x,end-local-y,cluster
73C76F734D98AE05,electric_bike,2023-04-18T07:14:41,2023-04-18T07:25:43,,,,,41.92,-87.64,41.88,-87.64,member,7,[357513.8038582541 583449.5234525988],[357549.7095260857 579006.7450448658],357513.8038582541,583449.5234525988,357549.7095260857,579006.7450448658,8
55806470C8ED5B7C,electric_bike,2023-04-18T08:34:20,2023-04-18T08:50:20,,,,,41.92,-87.65,41.88,-87.64,member,8,[356684.2735095646 583442.8651127425],[357549.7095260857 579006.7450448658],356684.2735095646,583442.8651127425,357549.7095260857,579006.7450448658,8
77483CB136576015,electric_bike,2023-04-01T13:42:31,2023-04-01T13:51:06,,,,,41.91,-87.64,41.89,-87.65,member,13,[357522.7829174034 582338.825981623],[356710.8169186776 580110.7792053003],357522.7829174034,582338.825981623,356710.8169186776,580110.7792053003,8
E03D2EDD91504A00,electric_bike,2023-04-12T18:05:06,2023-04-12T18:21:43,,,,,41.92,-87.65,41.89,-87.65,member,18,[356684.2735095646 583442.8651127425],[356710.8169186776 580110.7792053003],356684.2735095646,583442.8651127425,356710.8169186776,580110.7792053003,8
175322786271A9F1,electric_bike,2023-04-21T08:06:16,2023-04-21T08:18:58,,,,,41.91,-87.64,41.88,-87.63,member,8,[357522.7829174034 582338.825981623],[358379.7579969846 579013.4990875969],357522.7829174034,582338.825981623,358379.7579969846,579013.4990875969,8
92F595828E81FF43,electric_bike,2023-04-11T08:33:53,2023-04-11T09:01:27,,,,,41.91,-87.63,41.89,-87.65,member,8,[358352.4429783714 582345.5808052769],[356710.8169186776 580110.7792053003],358352.4429783714,582345.5808052769,356710.8169186776,580110.7792053003,8
B733FD5D6B0B9987,electric_bike,2023-04-25T09:19:17,2023-04-25T09:28:07,,,,,41.92,-87.64,41.9,-87.63,member,9,[357513.8038582541 583449.5234525988],[358361.54977161903 581234.8849875635],357513.8038582541,583449.5234525988,358361.54977161903,581234.8849875635,8
B9CF2BE0F9CCE4F1,electric_bike,2023-04-13T08:39:31,2023-04-13T08:55:41,,,,,41.92,-87.65,41.88,-87.64,member,8,[356684.2735095646 583442.8651127425],[357549.7095260857 579006.7450448658],356684.2735095646,583442.8651127425,357549.7095260857,579006.7450448658,8
3B16C4D8EB259C31,electric_bike,2023-04-11T08:09:17,2023-04-11T08:28:21,,,,,41.92,-87.65,41.88,-87.64,member,8,[356684.2735095646 583442.8651127425],[357549.7095260857 579006.7450448658],356684.2735095646,583442.8651127425,357549.7095260857,579006.7450448658,8
CF96228008188FA9,electric_bike,2023-04-03T12:06:12,2023-04-03T12:19:01,,,,,41.91,-87.65,41.88,-87.63,member,12,[356693.1230485735 582332.1678967298],[358379.7579969846 579013.4990875969],356693.1230485735,582332.1678967298,358379.7579969846,579013.4990875969,8
E952485CC4BFCB86,electric_bike,2023-04-18T16:48:06,2023-04-18T16:54:07,,,,,41.92,-87.64,41.9,-87.63,member,16,[357513.8038582541 583449.5234525988],[358361.54977161903 581234.8849875635],357513.8038582541,583449.5234525988,358361.54977161903,581234.8849875635,8
22FE2DCEE6422554,electric_bike,2023-04-14T06:44:15,2023-04-14T06:56:08,,,,,41.92,-87.65,41.88,-87.65,member,6,[356684.2735095646 583442.8651127425],[356719.66124924686 579000.087729726],356684.2735095646,583442.8651127425,356719.66124924686,579000.087729726,8
7043E24CC41AABC5,electric_bike,2023-04-24T09:31:47,2023-04-24T09:50,,,,,41.92,-87.65,41.89,-87.63,member,9,[356684.2735095646 583442.8651127425],[358370.6547779136 580124.1910816967],356684.2735095646,583442.8651127425,358370.6547779136,580124.1910816967,8
1AFF6A9D1BA07688,electric_bike,2023-04-09T18:39:41,2023-04-09T18:48:13,,,,,41.91,-87.63,41.89,-87.64,casual,18,[358352.4429783714 582345.5808052769],[357540.735751586 580117.4367778355],358352.4429783714,582345.5808052769,357540.735751586,580117.4367778355,8
