ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,start-local-coords,end-local-coords,start-local-x,start-local-y,end-local-x,end-local-y,cluster
F3165FFF33C736FF,electric_bike,2023-04-29T16:33:13,2023-04-29T16:37:16,,,,,41.87,-87.63,41.87,-87.63,member,16,[358388.85942856135 577902.809005188],[358388.85942856135 577902.809005188],358388.85942856135,577902.809005188,358388.85942856135,577902.809005188,25
484BC77E69C819AA,electric_bike,2023-04-29T10:22:25,2023-04-29T10:25:01,,,,,41.87,-87.63,41.87,-87.62,member,10,[358388.85942856135 577902.809005188],[359219.03751612315 577909.659510294],358388.85942856135,577902.809005188,359219.03751612315,577909.659510294,25
6BFFDC5EA7486F29,electric_bike,2023-04-28T16:05:10,2023-04-28T16:17:04,,,,,41.88,-87.65,41.86,-87.63,member,16,[356719.66124924686 579000.087729726],[358397.9590723734 576792.12083439],356719.66124924686,579000.087729726,358397.9590723734,576792.12083439,25
FB4EDFC076EC73B3,electric_bike,2023-04-10T22:56:33,2023-04-10T23:08:26,,,,,41.88,-87.65,41.87,-87.63,member,22,[356719.66124924686 579000.087729726],[358388.85942856135 577902.809005188],356719.66124924686,579000.087729726,358388.85942856135,577902.809005188,25
21C4F25BB2C74768,electric_bike,2023-04-17T17:16:33,2023-04-17T17:19:46,,,,,41.87,-87.64,41.88,-87.63,member,17,[357558.68153850205 577896.0552244097],[358379.7579969846 579013.4990875969],357558.68153850205,577896.0552244097,358379.7579969846,579013.4990875969,25
F71CA366CB16AF9C,electric_bike,2023-04-18T00:16:37,2023-04-18T00:26:18,,,,,41.87,-87.64,41.88,-87.63,member,0,[357558.68153850205 577896.0552244097],[358379.7579969846 579013.4990875969],357558.68153850205,577896.0552244097,358379.7579969846,579013.4990875969,25
783955F9E4C8BB5E,electric_bike,2023-04-27T16:11:38,2023-04-27T16:12:59,,,,,41.87,-87.64,41.87,-87.64,member,16,[357558.68153850205 577896.0552244097],[357558.68153850205 577896.0552244097],357558.68153850205,577896.0552244097,357558.68153850205,577896.0552244097,25
92C59C52903AB0A0,electric_bike,2023-04-24T10:28:22,2023-04-24T10:45:22,,,,,41.87,-87.64,41.87,-87.64,member,10,[357558.68153850205 577896.0552244097],[357558.68153850205 577896.0552244097],357558.68153850205,577896.0552244097,357558.68153850205,577896.0552244097,25
2182883EE582178D,electric_bike,2023-04-27T17:41:08,2023-04-27T17:53:41,,,,,41.88,-87.63,41.87,-87.63,member,17,[358379.7579969846 579013.4990875969],[358388.85942856135 577902.809005188],358379.7579969846,579013.4990875969,358388.85942856135,577902.809005188,25
9DF29989EAC1D4D9,electric_bike,2023-04-19T18:31:11,2023-04-19T18:37:50,,,,,41.87,-87.65,41.87,-87.63,member,18,[356728.5038431438 577889.3981674759],[358388.85942856135 577902.809005188],356728.5038431438,577889.3981674759,358388.85942856135,577902.809005188,25
AA26702C33765D0E,electric_bike,2023-04-19T14:21:07,2023-04-19T14:22:17,,,,,41.87,-87.63,41.87,-87.63,member,14,[358388.85942856135 577902.809005188],[358388.85942856135 577902.809005188],358388.85942856135,577902.809005188,358388.85942856135,577902.809005188,25
DB1A822F694A5EF7,electric_bike,2023-04-24T16:22:43,2023-04-24T16:28:20,,,,,41.87,-87.63,41.87,-87.62,member,16,[358388.85942856135 577902.809005188],[359219.03751612315 577909.659510294],358388.85942856135,577902.809005188,359219.03751612315,577909.659510294,25
