language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/ckirkendall/enfocus,2011-12-01,1.0,rank-0,1
Clojure,https://github.com/ckirkendall/enfocus,2011-12-03,2.0,rank-0,2
Clojure,https://github.com/ckirkendall/enfocus,2011-12-04,4.0,rank-0,4
Clojure,https://github.com/ckirkendall/enfocus,2011-12-05,6.0,rank-0,6
Clojure,https://github.com/ckirkendall/enfocus,2011-12-06,8.0,rank-0,8
Clojure,https://github.com/ckirkendall/enfocus,2011-12-07,12.0,rank-0,12
Clojure,https://github.com/ckirkendall/enfocus,2011-12-09,18.0,rank-0,18
Clojure,https://github.com/ckirkendall/enfocus,2011-12-10,22.0,rank-0,22
Clojure,https://github.com/ckirkendall/enfocus,2011-12-11,23.0,rank-0,23
Clojure,https://github.com/ckirkendall/enfocus,2011-12-12,24.0,rank-0,24
Clojure,https://github.com/ckirkendall/enfocus,2011-12-14,31.0,rank-0,31
Clojure,https://github.com/ckirkendall/enfocus,2011-12-15,34.0,rank-0,34
Clojure,https://github.com/ckirkendall/enfocus,2011-12-17,36.0,rank-0,36
Clojure,https://github.com/ckirkendall/enfocus,2011-12-18,37.0,rank-0,37
Clojure,https://github.com/ckirkendall/enfocus,2011-12-19,45.0,rank-0,45
Clojure,https://github.com/ckirkendall/enfocus,2011-12-20,46.0,rank-0,46
Clojure,https://github.com/ckirkendall/enfocus,2011-12-21,49.0,rank-0,48
Clojure,https://github.com/ckirkendall/enfocus,2011-12-22,51.0,rank-0,49
Clojure,https://github.com/ckirkendall/enfocus,2011-12-26,54.0,rank-0,52
Clojure,https://github.com/ckirkendall/enfocus,2011-12-27,59.0,rank-0,57
Clojure,https://github.com/ckirkendall/enfocus,2011-12-28,60.0,rank-0,58
Clojure,https://github.com/ckirkendall/enfocus,2011-12-29,64.0,rank-0,62
Clojure,https://github.com/ckirkendall/enfocus,2011-12-31,65.0,rank-0,63
Clojure,https://github.com/ckirkendall/enfocus,2012-01-02,67.0,rank-0,65
Clojure,https://github.com/ckirkendall/enfocus,2012-01-05,73.0,rank-0,71
Clojure,https://github.com/ckirkendall/enfocus,2012-01-06,74.0,rank-0,72
Clojure,https://github.com/ckirkendall/enfocus,2012-01-07,76.0,rank-0,74
Clojure,https://github.com/ckirkendall/enfocus,2012-01-08,79.0,rank-0,77
Clojure,https://github.com/ckirkendall/enfocus,2012-01-09,82.0,rank-0,80
Clojure,https://github.com/ckirkendall/enfocus,2012-01-10,83.0,rank-0,81
Clojure,https://github.com/ckirkendall/enfocus,2012-01-11,87.0,rank-0,85
Clojure,https://github.com/ckirkendall/enfocus,2012-01-12,89.0,rank-0,87
Clojure,https://github.com/ckirkendall/enfocus,2012-01-13,91.0,rank-0,88
Clojure,https://github.com/ckirkendall/enfocus,2012-01-14,92.0,rank-0,89
Clojure,https://github.com/ckirkendall/enfocus,2012-01-15,93.0,rank-0,90
Clojure,https://github.com/ckirkendall/enfocus,2012-01-16,94.0,rank-0,91
Clojure,https://github.com/ckirkendall/enfocus,2012-01-20,97.0,rank-0,94
Clojure,https://github.com/ckirkendall/enfocus,2012-01-21,98.0,rank-0,95
Clojure,https://github.com/ckirkendall/enfocus,2012-01-22,99.0,rank-0,96
Clojure,https://github.com/ckirkendall/enfocus,2012-01-29,100.0,rank-0,97
Clojure,https://github.com/ckirkendall/enfocus,2012-04-16,101.0,rank-0,98
Clojure,https://github.com/ckirkendall/enfocus,2012-05-16,103.0,rank-0,99
Clojure,https://github.com/ckirkendall/enfocus,2012-05-17,105.0,rank-0,99
Clojure,https://github.com/ckirkendall/enfocus,2012-05-21,108.0,rank-0,100
Clojure,https://github.com/ckirkendall/enfocus,2012-06-03,109.0,rank-0,101
Clojure,https://github.com/ckirkendall/enfocus,2012-06-15,110.0,rank-0,102
Clojure,https://github.com/ckirkendall/enfocus,2012-06-23,111.0,rank-0,103
Clojure,https://github.com/ckirkendall/enfocus,2012-06-24,117.0,rank-0,109
Clojure,https://github.com/ckirkendall/enfocus,2012-06-25,119.0,rank-0,111
Clojure,https://github.com/ckirkendall/enfocus,2012-07-09,120.0,rank-0,112
Clojure,https://github.com/ckirkendall/enfocus,2012-07-11,121.0,rank-0,113
Clojure,https://github.com/ckirkendall/enfocus,2012-07-25,124.0,rank-0,116
Clojure,https://github.com/ckirkendall/enfocus,2012-07-28,126.0,rank-0,118
Clojure,https://github.com/ckirkendall/enfocus,2012-07-29,129.0,rank-0,121
Clojure,https://github.com/ckirkendall/enfocus,2012-08-04,134.0,rank-0,126
Clojure,https://github.com/ckirkendall/enfocus,2012-08-07,136.0,rank-0,128
Clojure,https://github.com/ckirkendall/enfocus,2012-08-08,138.0,rank-0,130
Clojure,https://github.com/ckirkendall/enfocus,2012-08-12,140.0,rank-0,132
Clojure,https://github.com/ckirkendall/enfocus,2012-08-25,142.0,rank-0,133
Clojure,https://github.com/ckirkendall/enfocus,2012-09-01,146.0,rank-0,137
Clojure,https://github.com/ckirkendall/enfocus,2012-09-23,148.0,rank-0,139
Clojure,https://github.com/ckirkendall/enfocus,2012-09-30,149.0,rank-0,140
Clojure,https://github.com/ckirkendall/enfocus,2012-10-21,150.0,rank-0,141
Clojure,https://github.com/ckirkendall/enfocus,2012-10-22,151.0,rank-0,142
Clojure,https://github.com/ckirkendall/enfocus,2012-11-07,153.0,rank-0,142
Clojure,https://github.com/ckirkendall/enfocus,2012-11-08,154.0,rank-0,143
Clojure,https://github.com/ckirkendall/enfocus,2012-11-20,156.0,rank-0,145
Clojure,https://github.com/ckirkendall/enfocus,2013-01-13,161.0,rank-0,149
Clojure,https://github.com/ckirkendall/enfocus,2013-01-24,163.0,rank-0,151
Clojure,https://github.com/ckirkendall/enfocus,2013-02-01,165.0,rank-0,152
Clojure,https://github.com/ckirkendall/enfocus,2013-02-12,166.0,rank-0,153
Clojure,https://github.com/ckirkendall/enfocus,2013-02-23,168.0,rank-0,155
Clojure,https://github.com/ckirkendall/enfocus,2013-03-02,170.0,rank-0,157
Clojure,https://github.com/ckirkendall/enfocus,2013-03-03,173.0,rank-0,159
Clojure,https://github.com/ckirkendall/enfocus,2013-03-04,176.0,rank-0,162
Clojure,https://github.com/ckirkendall/enfocus,2013-03-05,178.0,rank-0,164
Clojure,https://github.com/ckirkendall/enfocus,2013-03-10,179.0,rank-0,165
Clojure,https://github.com/ckirkendall/enfocus,2013-03-17,184.0,rank-0,170
Clojure,https://github.com/ckirkendall/enfocus,2013-03-19,190.0,rank-0,176
Clojure,https://github.com/ckirkendall/enfocus,2013-03-20,191.0,rank-0,177
Clojure,https://github.com/ckirkendall/enfocus,2013-04-11,192.0,rank-0,178
Clojure,https://github.com/ckirkendall/enfocus,2013-04-22,193.0,rank-0,179
