language,html_url,date,all-commits,committer,commits
Python,https://github.com/cloudera/impyla,2013-05-05,2.0,rank-0,1
Python,https://github.com/cloudera/impyla,2013-11-11,5.0,rank-0,4
Python,https://github.com/cloudera/impyla,2013-11-12,10.0,rank-0,9
Python,https://github.com/cloudera/impyla,2013-11-15,16.0,rank-0,15
Python,https://github.com/cloudera/impyla,2013-11-17,17.0,rank-0,16
Python,https://github.com/cloudera/impyla,2013-12-02,18.0,rank-0,17
Python,https://github.com/cloudera/impyla,2013-12-03,21.0,rank-0,20
Python,https://github.com/cloudera/impyla,2013-12-12,23.0,rank-0,22
Python,https://github.com/cloudera/impyla,2013-12-13,27.0,rank-0,26
Python,https://github.com/cloudera/impyla,2013-12-14,32.0,rank-0,31
Python,https://github.com/cloudera/impyla,2013-12-15,33.0,rank-0,32
Python,https://github.com/cloudera/impyla,2013-12-16,35.0,rank-0,34
Python,https://github.com/cloudera/impyla,2013-12-17,40.0,rank-0,39
Python,https://github.com/cloudera/impyla,2014-01-15,41.0,rank-0,40
Python,https://github.com/cloudera/impyla,2014-01-16,43.0,rank-0,40
Python,https://github.com/cloudera/impyla,2014-01-20,45.0,rank-0,42
Python,https://github.com/cloudera/impyla,2014-01-21,46.0,rank-0,43
Python,https://github.com/cloudera/impyla,2014-01-30,48.0,rank-0,45
Python,https://github.com/cloudera/impyla,2014-02-12,49.0,rank-0,46
Python,https://github.com/cloudera/impyla,2014-02-21,52.0,rank-0,49
Python,https://github.com/cloudera/impyla,2014-02-27,54.0,rank-0,51
Python,https://github.com/cloudera/impyla,2014-03-02,55.0,rank-0,52
Python,https://github.com/cloudera/impyla,2014-03-21,60.0,rank-0,56
Python,https://github.com/cloudera/impyla,2014-03-24,61.0,rank-0,56
Python,https://github.com/cloudera/impyla,2014-03-26,62.0,rank-0,56
Python,https://github.com/cloudera/impyla,2014-04-14,63.0,rank-0,57
Python,https://github.com/cloudera/impyla,2014-04-15,64.0,rank-0,58
Python,https://github.com/cloudera/impyla,2014-04-16,67.0,rank-0,61
Python,https://github.com/cloudera/impyla,2014-04-21,69.0,rank-0,63
Python,https://github.com/cloudera/impyla,2014-04-24,71.0,rank-0,65
Python,https://github.com/cloudera/impyla,2014-04-25,75.0,rank-0,69
Python,https://github.com/cloudera/impyla,2014-04-28,76.0,rank-0,70
Python,https://github.com/cloudera/impyla,2014-04-29,77.0,rank-0,71
Python,https://github.com/cloudera/impyla,2014-05-02,82.0,rank-0,76
Python,https://github.com/cloudera/impyla,2014-05-14,84.0,rank-0,78
Python,https://github.com/cloudera/impyla,2014-05-16,87.0,rank-0,81
Python,https://github.com/cloudera/impyla,2014-05-22,88.0,rank-0,82
Python,https://github.com/cloudera/impyla,2014-05-23,90.0,rank-0,82
Python,https://github.com/cloudera/impyla,2014-05-27,92.0,rank-0,84
Python,https://github.com/cloudera/impyla,2014-05-28,95.0,rank-0,87
Python,https://github.com/cloudera/impyla,2014-05-29,96.0,rank-0,88
Python,https://github.com/cloudera/impyla,2014-05-30,97.0,rank-0,89
Python,https://github.com/cloudera/impyla,2014-06-12,99.0,rank-0,91
Python,https://github.com/cloudera/impyla,2014-06-13,101.0,rank-0,93
Python,https://github.com/cloudera/impyla,2014-07-03,102.0,rank-0,94
Python,https://github.com/cloudera/impyla,2014-08-05,105.0,rank-0,97
Python,https://github.com/cloudera/impyla,2014-08-07,106.0,rank-0,98
Python,https://github.com/cloudera/impyla,2014-08-12,107.0,rank-0,99
Python,https://github.com/cloudera/impyla,2014-08-18,109.0,rank-0,99
Python,https://github.com/cloudera/impyla,2014-08-21,110.0,rank-0,99
Python,https://github.com/cloudera/impyla,2014-08-22,111.0,rank-0,100
Python,https://github.com/cloudera/impyla,2014-08-26,112.0,rank-0,100
Python,https://github.com/cloudera/impyla,2014-08-27,113.0,rank-0,100
Python,https://github.com/cloudera/impyla,2014-08-28,116.0,rank-0,102
Python,https://github.com/cloudera/impyla,2014-08-29,118.0,rank-0,102
Python,https://github.com/cloudera/impyla,2014-09-02,121.0,rank-0,103
Python,https://github.com/cloudera/impyla,2014-09-08,123.0,rank-0,105
Python,https://github.com/cloudera/impyla,2014-09-12,124.0,rank-0,105
Python,https://github.com/cloudera/impyla,2014-09-16,128.0,rank-0,109
Python,https://github.com/cloudera/impyla,2014-09-17,130.0,rank-0,109
Python,https://github.com/cloudera/impyla,2014-09-18,131.0,rank-0,109
Python,https://github.com/cloudera/impyla,2014-09-22,133.0,rank-0,110
Python,https://github.com/cloudera/impyla,2014-09-23,136.0,rank-0,113
Python,https://github.com/cloudera/impyla,2014-09-24,137.0,rank-0,114
Python,https://github.com/cloudera/impyla,2014-09-30,138.0,rank-0,115
